Angle,Intensity
16.594491480,1936.0
16.616224360,1931.0
16.637957240,1772.0
16.659690120,1865.0
16.681423000,1813.0
16.703155880,1805.0
16.724888760,1879.0
16.746621640,1871.0
16.768354520,1907.0
16.790087400,1804.0
16.811820280,1851.0
16.833553160,1800.0
16.855286040,1943.0
16.877018920,1993.0
16.898751800,1898.0
16.920484680,1920.0
16.942217560,1869.0
16.963950440,1914.0
16.985683320,1871.0
17.007416200,1972.0
17.029149080,1914.0
17.050881960,1982.0
17.072614840,1899.0
17.094347720,1848.0
17.116080600,1929.0
17.137813480,1957.0
17.159546360,1872.0
17.181279240,1936.0
17.203012120,1924.0
17.224745000,1961.0
17.246477880,1924.0
17.268210760,1908.0
17.289943640,1865.0
17.311676520,1933.0
17.333409400,1860.0
17.355142280,1943.0
17.376875160,1952.0
17.398608040,1969.0
17.420340920,1864.0
17.442073800,1915.0
17.463806680,1883.0
17.485539560,1937.0
17.507272440,1921.0
17.529005320,1999.0
17.550738200,1914.0
17.572471080,1871.0
17.594203960,1902.0
17.615936840,1949.0
17.637669720,1995.0
17.659402600,1879.0
17.681135480,1920.0
17.702868360,1946.0
17.724601240,1961.0
17.746334120,1950.0
17.768067000,1912.0
17.789799880,1899.0
17.811532760,1943.0
17.833265640,1867.0
17.854998520,1909.0
17.876731400,1932.0
17.898464280,1920.0
17.920197160,1966.0
17.941930040,1910.0
17.963662920,1883.0
17.985395800,1905.0
18.007128680,1816.0
18.028861560,1886.0
18.050594440,1957.0
18.072327320,1948.0
18.094060200,1888.0
18.115793080,1905.0
18.137525960,1922.0
18.159258840,1905.0
18.180991720,1883.0
18.202724600,1919.0
18.224457480,1943.0
18.246190360,1937.0
18.267923240,1977.0
18.289656120,1892.0
18.311389000,1953.0
18.333121880,1921.0
18.354854760,1898.0
18.376587640,2040.0
18.398320520,1882.0
18.420053400,2001.0
18.441786280,2025.0
18.463519160,1981.0
18.485252040,1911.0
18.506984920,1896.0
18.528717800,1832.0
18.550450680,1877.0
18.572183560,1965.0
18.593916440,1947.0
18.615649320,1911.0
18.637382200,1965.0
18.659115080,1841.0
18.680847960,1965.0
18.702580840,1905.0
18.724313720,1944.0
18.746046600,1900.0
18.767779480,1931.0
18.789512360,1941.0
18.811245240,1944.0
18.832978120,1910.0
18.854711000,1882.0
18.876443880,1939.0
18.898176760,1933.0
18.919909640,1938.0
18.941642520,1933.0
18.963375400,1873.0
18.985108280,1905.0
19.006841160,1951.0
19.028574040,1920.0
19.050306920,1952.0
19.072039800,1902.0
19.093772680,1938.0
19.115505560,1996.0
19.137238440,1944.0
19.158971320,1970.0
19.180704200,1881.0
19.202437080,1948.0
19.224169960,1951.0
19.245902840,1973.0
19.267635720,1909.0
19.289368600,1912.0
19.311101480,1979.0
19.332834360,2034.0
19.354567240,1965.0
19.376300120,1912.0
19.398033000,1855.0
19.419765880,1882.0
19.441498760,1904.0
19.463231640,1893.0
19.484964520,1921.0
19.506697400,1951.0
19.528430280,1780.0
19.550163160,1885.0
19.571896040,1865.0
19.593628920,1811.0
19.615361800,1930.0
19.637094680,1932.0
19.658827560,1978.0
19.680560440,1899.0
19.702293320,1957.0
19.724026200,1886.0
19.745759080,1897.0
19.767491960,1978.0
19.789224840,1978.0
19.810957720,1948.0
19.832690600,1990.0
19.854423480,1940.0
19.876156360,1933.0
19.897889240,1963.0
19.919622120,1843.0
19.941355000,1932.0
19.963087880,1995.0
19.984820760,1929.0
20.006553640,1869.0
20.028286520,1833.0
20.050019400,1981.0
20.071752280,1951.0
20.093485160,1972.0
20.115218040,1951.0
20.136950920,1968.0
20.158683800,2028.0
20.180416680,1961.0
20.202149560,1958.0
20.223882440,1915.0
20.245615320,1955.0
20.267348200,1970.0
20.289081080,2034.0
20.310813960,1959.0
20.332546840,1894.0
20.354279720,1895.0
20.376012600,1890.0
20.397745480,1888.0
20.419478360,1910.0
20.441211240,1944.0
20.462944120,1986.0
20.484677000,1939.0
20.506409880,1925.0
20.528142760,1954.0
20.549875640,1942.0
20.571608520,1948.0
20.593341400,1856.0
20.615074280,1851.0
20.636807160,1930.0
20.658540040,1903.0
20.680272920,1948.0
20.702005800,1966.0
20.723738680,1967.0
20.745471560,1863.0
20.767204440,1960.0
20.788937320,1940.0
20.810670200,1932.0
20.832403080,1914.0
20.854135960,1876.0
20.875868840,1907.0
20.897601720,1887.0
20.919334600,1909.0
20.941067480,1932.0
20.962800360,1973.0
20.984533240,1925.0
21.006266120,1941.0
21.027999000,1920.0
21.049731880,1893.0
21.071464760,1862.0
21.093197640,1915.0
21.114930520,1937.0
21.136663400,1899.0
21.158396280,1936.0
21.180129160,1925.0
21.201862040,1905.0
21.223594920,1902.0
21.245327800,1990.0
21.267060680,1927.0
21.288793560,1948.0
21.310526440,1915.0
21.332259320,1993.0
21.353992200,1872.0
21.375725080,1882.0
21.397457960,1911.0
21.419190840,1861.0
21.440923720,2020.0
21.462656600,2006.0
21.484389480,1871.0
21.506122360,1902.0
21.527855240,1878.0
21.549588120,1921.0
21.571321000,1927.0
21.593053880,1908.0
21.614786760,1916.0
21.636519640,1897.0
21.658252520,1931.0
21.679985400,1926.0
21.701718280,1916.0
21.723451160,1900.0
21.745184040,1912.0
21.766916920,1819.0
21.788649800,1789.0
21.810382680,1968.0
21.832115560,1908.0
21.853848440,2042.0
21.875581320,1966.0
21.897314200,2114.0
21.919047080,2027.0
21.940779960,2022.0
21.962512840,1995.0
21.984245720,1929.0
22.005978600,2046.0
22.027711480,2022.0
22.049444360,1955.0
22.071177240,2023.0
22.092910120,1945.0
22.114643000,2028.0
22.136375880,2112.0
22.158108760,2049.0
22.179841640,2002.0
22.201574520,1908.0
22.223307400,1904.0
22.245040280,1957.0
22.266773160,1956.0
22.288506040,1892.0
22.310238920,1915.0
22.331971800,1855.0
22.353704680,1813.0
22.375437560,1814.0
22.397170440,1891.0
22.418903320,1867.0
22.440636200,1953.0
22.462369080,1907.0
22.484101960,1888.0
22.505834840,1857.0
22.527567720,1855.0
22.549300600,1947.0
22.571033480,1966.0
22.592766360,1983.0
22.614499240,1985.0
22.636232120,1937.0
22.657965000,1937.0
22.679697880,1917.0
22.701430760,1958.0
22.723163640,1966.0
22.744896520,1843.0
22.766629400,1838.0
22.788362280,1870.0
22.810095160,1877.0
22.831828040,1866.0
22.853560920,1790.0
22.875293800,1807.0
22.897026680,1785.0
22.918759560,1895.0
22.940492440,1911.0
22.962225320,1860.0
22.983958200,1827.0
23.005691080,1878.0
23.027423960,1944.0
23.049156840,1949.0
23.070889720,1857.0
23.092622600,1782.0
23.114355480,1819.0
23.136088360,1832.0
23.157821240,1828.0
23.179554120,1918.0
23.201287000,1795.0
23.223019880,1893.0
23.244752760,1859.0
23.266485640,1891.0
23.288218520,1889.0
23.309951400,1899.0
23.331684280,1836.0
23.353417160,1859.0
23.375150040,1845.0
23.396882920,1837.0
23.418615800,1826.0
23.440348680,1831.0
23.462081560,1791.0
23.483814440,1858.0
23.505547320,1943.0
23.527280200,1881.0
23.549013080,1774.0
23.570745960,1695.0
23.592478840,1692.0
23.614211720,1767.0
23.635944600,1749.0
23.657677480,1785.0
23.679410360,1782.0
23.701143240,1784.0
23.722876120,1688.0
23.744609000,1786.0
23.766341880,1807.0
23.788074760,1846.0
23.809807640,1766.0
23.831540520,1766.0
23.853273400,1781.0
23.875006280,1735.0
23.896739160,1698.0
23.918472040,1675.0
23.940204920,1742.0
23.961937800,1790.0
23.983670680,1794.0
24.005403560,1790.0
24.027136440,1722.0
24.048869320,1690.0
24.070602200,1670.0
24.092335080,1724.0
24.114067960,1799.0
24.135800840,1815.0
24.157533720,1735.0
24.179266600,1680.0
24.200999480,1781.0
24.222732360,1837.0
24.244465240,1657.0
24.266198120,1672.0
24.287931000,1669.0
24.309663880,1794.0
24.331396760,1807.0
24.353129640,1843.0
24.374862520,1717.0
24.396595400,1674.0
24.418328280,1658.0
24.440061160,1693.0
24.461794040,1676.0
24.483526920,1659.0
24.505259800,1698.0
24.526992680,1670.0
24.548725560,1609.0
24.570458440,1656.0
24.592191320,1725.0
24.613924200,1658.0
24.635657080,1722.0
24.657389960,1702.0
24.679122840,1690.0
24.700855720,1661.0
24.722588600,1593.0
24.744321480,1639.0
24.766054360,1623.0
24.787787240,1575.0
24.809520120,1580.0
24.831253000,1610.0
24.852985880,1620.0
24.874718760,1587.0
24.896451640,1650.0
24.918184520,1612.0
24.939917400,1652.0
24.961650280,1723.0
24.983383160,1632.0
25.005116040,1588.0
25.026848920,1602.0
25.048581800,1585.0
25.070314680,1664.0
25.092047560,1566.0
25.113780440,1590.0
25.135513320,1643.0
25.157246200,1696.0
25.178979080,1608.0
25.200711960,1681.0
25.222444840,1650.0
25.244177720,1596.0
25.265910600,1583.0
25.287643480,1583.0
25.309376360,1633.0
25.331109240,1541.0
25.352842120,1638.0
25.374575000,1619.0
25.396307880,1667.0
25.418040760,1624.0
25.439773640,1599.0
25.461506520,1583.0
25.483239400,1653.0
25.504972280,1611.0
25.526705160,1648.0
25.548438040,1487.0
25.570170920,1653.0
25.591903800,1644.0
25.613636680,1670.0
25.635369560,1498.0
25.657102440,1555.0
25.678835320,1551.0
25.700568200,1530.0
25.722301080,1688.0
25.744033960,1548.0
25.765766840,1538.0
25.787499720,1621.0
25.809232600,1646.0
25.830965480,1603.0
25.852698360,1590.0
25.874431240,1658.0
25.896164120,1602.0
25.917897000,1556.0
25.939629880,1596.0
25.961362760,1559.0
25.983095640,1597.0
26.004828520,1619.0
26.026561400,1654.0
26.048294280,1683.0
26.070027160,1660.0
26.091760040,1572.0
26.113492920,1678.0
26.135225800,1652.0
26.156958680,1585.0
26.178691560,1704.0
26.200424440,1599.0
26.222157320,1617.0
26.243890200,1601.0
26.265623080,1574.0
26.287355960,1587.0
26.309088840,1550.0
26.330821720,1484.0
26.352554600,1520.0
26.374287480,1550.0
26.396020360,1540.0
26.417753240,1513.0
26.439486120,1615.0
26.461219000,1569.0
26.482951880,1527.0
26.504684760,1533.0
26.526417640,1519.0
26.548150520,1490.0
26.569883400,1603.0
26.591616280,1548.0
26.613349160,1549.0
26.635082040,1512.0
26.656814920,1474.0
26.678547800,1425.0
26.700280680,1601.0
26.722013560,1589.0
26.743746440,1533.0
26.765479320,1539.0
26.787212200,1514.0
26.808945080,1516.0
26.830677960,1470.0
26.852410840,1465.0
26.874143720,1554.0
26.895876600,1449.0
26.917609480,1465.0
26.939342360,1513.0
26.961075240,1489.0
26.982808120,1469.0
27.004541000,1377.0
27.026273880,1371.0
27.048006760,1403.0
27.069739640,1460.0
27.091472520,1469.0
27.113205400,1404.0
27.134938280,1462.0
27.156671160,1446.0
27.178404040,1478.0
27.200136920,1417.0
27.221869800,1498.0
27.243602680,1481.0
27.265335560,1431.0
27.287068440,1445.0
27.308801320,1461.0
27.330534200,1452.0
27.352267080,1394.0
27.373999960,1397.0
27.395732840,1400.0
27.417465720,1403.0
27.439198600,1450.0
27.460931480,1434.0
27.482664360,1420.0
27.504397240,1425.0
27.526130120,1392.0
27.547863000,1371.0
27.569595880,1422.0
27.591328760,1359.0
27.613061640,1358.0
27.634794520,1410.0
27.656527400,1405.0
27.678260280,1387.0
27.699993160,1350.0
27.721726040,1360.0
27.743458920,1455.0
27.765191800,1477.0
27.786924680,1406.0
27.808657560,1353.0
27.830390440,1357.0
27.852123320,1439.0
27.873856200,1330.0
27.895589080,1416.0
27.917321960,1417.0
27.939054840,1412.0
27.960787720,1411.0
27.982520600,1430.0
28.004253480,1366.0
28.025986360,1455.0
28.047719240,1557.0
28.069452120,1457.0
28.091185000,1529.0
28.112917880,1484.0
28.134650760,1505.0
28.156383640,1497.0
28.178116520,1602.0
28.199849400,1567.0
28.221582280,1559.0
28.243315160,1616.0
28.265048040,1524.0
28.286780920,1499.0
28.308513800,1441.0
28.330246680,1430.0
28.351979560,1490.0
28.373712440,1471.0
28.395445320,1497.0
28.417178200,1436.0
28.438911080,1419.0
28.460643960,1413.0
28.482376840,1409.0
28.504109720,1401.0
28.525842600,1444.0
28.547575480,1413.0
28.569308360,1357.0
28.591041240,1371.0
28.612774120,1363.0
28.634507000,1275.0
28.656239880,1341.0
28.677972760,1396.0
28.699705640,1500.0
28.721438520,1612.0
28.743171400,1584.0
28.764904280,1550.0
28.786637160,1543.0
28.808370040,1498.0
28.830102920,1475.0
28.851835800,1449.0
28.873568680,1451.0
28.895301560,1482.0
28.917034440,1449.0
28.938767320,1470.0
28.960500200,1482.0
28.982233080,1483.0
29.003965960,1511.0
29.025698840,1476.0
29.047431720,1483.0
29.069164600,1525.0
29.090897480,1547.0
29.112630360,1478.0
29.134363240,1478.0
29.156096120,1518.0
29.177829000,1451.0
29.199561880,1468.0
29.221294760,1447.0
29.243027640,1486.0
29.264760520,1451.0
29.286493400,1435.0
29.308226280,1524.0
29.329959160,1456.0
29.351692040,1466.0
29.373424920,1486.0
29.395157800,1547.0
29.416890680,1407.0
29.438623560,1473.0
29.460356440,1451.0
29.482089320,1417.0
29.503822200,1419.0
29.525555080,1422.0
29.547287960,1393.0
29.569020840,1393.0
29.590753720,1342.0
29.612486600,1417.0
29.634219480,1408.0
29.655952360,1375.0
29.677685240,1392.0
29.699418120,1365.0
29.721151000,1350.0
29.742883880,1320.0
29.764616760,1288.0
29.786349640,1312.0
29.808082520,1341.0
29.829815400,1333.0
29.851548280,1264.0
29.873281160,1291.0
29.895014040,1339.0
29.916746920,1283.0
29.938479800,1269.0
29.960212680,1261.0
29.981945560,1268.0
30.003678440,1309.0
30.025411320,1268.0
30.047144200,1293.0
30.068877080,1259.0
30.090609960,1272.0
30.112342840,1289.0
30.134075720,1317.0
30.155808600,1328.0
30.177541480,1257.0
30.199274360,1334.0
30.221007240,1230.0
30.242740120,1268.0
30.264473000,1204.0
30.286205880,1235.0
30.307938760,1167.0
30.329671640,1285.0
30.351404520,1256.0
30.373137400,1235.0
30.394870280,1216.0
30.416603160,1257.0
30.438336040,1237.0
30.460068920,1229.0
30.481801800,1299.0
30.503534680,1227.0
30.525267560,1200.0
30.547000440,1268.0
30.568733320,1303.0
30.590466200,1161.0
30.612199080,1220.0
30.633931960,1161.0
30.655664840,1168.0
30.677397720,1224.0
30.699130600,1242.0
30.720863480,1210.0
30.742596360,1199.0
30.764329240,1200.0
30.786062120,1194.0
30.807795000,1175.0
30.829527880,1197.0
30.851260760,1146.0
30.872993640,1146.0
30.894726520,1154.0
30.916459400,1180.0
30.938192280,1184.0
30.959925160,1163.0
30.981658040,1240.0
31.003390920,1205.0
31.025123800,1192.0
31.046856680,1174.0
31.068589560,1134.0
31.090322440,1179.0
31.112055320,1241.0
31.133788200,1154.0
31.155521080,1170.0
31.177253960,1217.0
31.198986840,1226.0
31.220719720,1272.0
31.242452600,1247.0
31.264185480,1176.0
31.285918360,1202.0
31.307651240,1190.0
31.329384120,1198.0
31.351117000,1172.0
31.372849880,1194.0
31.394582760,1178.0
31.416315640,1174.0
31.438048520,1222.0
31.459781400,1223.0
31.481514280,1157.0
31.503247160,1111.0
31.524980040,1151.0
31.546712920,1114.0
31.568445800,1125.0
31.590178680,1134.0
31.611911560,1156.0
31.633644440,1163.0
31.655377320,1101.0
31.677110200,1133.0
31.698843080,1119.0
31.720575960,1127.0
31.742308840,1063.0
31.764041720,1155.0
31.785774600,1140.0
31.807507480,1103.0
31.829240360,1135.0
31.850973240,1061.0
31.872706120,1118.0
31.894439000,1138.0
31.916171880,1129.0
31.937904760,1103.0
31.959637640,1057.0
31.981370520,1079.0
32.003103400,1125.0
32.024836280,1134.0
32.046569160,1131.0
32.068302040,1125.0
32.090034920,1145.0
32.111767800,1100.0
32.133500680,1142.0
32.155233560,1168.0
32.176966440,1177.0
32.198699320,1245.0
32.220432200,1191.0
32.242165080,1158.0
32.263897960,1168.0
32.285630840,1218.0
32.307363720,1278.0
32.329096600,1240.0
32.350829480,1208.0
32.372562360,1217.0
32.394295240,1224.0
32.416028120,1289.0
32.437761000,1299.0
32.459493880,1239.0
32.481226760,1284.0
32.502959640,1213.0
32.524692520,1175.0
32.546425400,1170.0
32.568158280,1110.0
32.589891160,1179.0
